1,Math/Stat,2.473590799,1448,White,Female
0,Engineering,3.745061293,1130,White,Male
0,Other,2.551952265,885,American Indian,Female
1,Other,3.18676253,246,Hispanic/Latinx,Female
1,Other,3.455844862,474,American Indian,Male
0,Other,2.398609641,339,White,Male
1,Math/Stat,2.472340271,1175,Asian/Pacific Islander,Male
1,CS,2.329469913,1223,White,Male
1,CS,3.07534364,815,Hispanic/Latinx,Male
0,Other,2.45498284,987,American Indian,Female
1,CS,3.95640616,1481,Asian/Pacific Islander,Male
0,Other,3.450180522,299,Black,Female
1,Other,3.694801043,694,Asian/Pacific Islander,Male
1,CS,2.891769584,1374,Black,Female
0,Other,3.660509293,1112,White,Female
1,Engineering,2.19135129,1543,White,Male
1,Other,2.319330699,332,White,Female
1,Math/Stat,2.317205276,1425,Hispanic/Latinx,Female
1,Engineering,2.893793733,1176,White,Male
1,Math/Stat,2.150570717,643,Hispanic/Latinx,Female
0,Other,3.258274115,1231,Hispanic/Latinx,Male
1,Math/Stat,3.358583423,1599,White,Female
1,Math/Stat,3.344254694,1074,Asian/Pacific Islander,Female
1,Other,3.752275056,630,Black,Female
1,Engineering,2.416560965,1404,Asian/Pacific Islander,Male
1,Other,2.842499667,1095,American Indian,Male
0,CS,2.128450061,1129,White,Male
0,Math/Stat,3.103856318,1406,White,Female
1,Other,2.136784299,840,American Indian,Male
1,Math/Stat,2.76966451,1509,White,Male
0,Engineering,2.163063344,1393,White,Male
1,Other,3.876203944,882,White,Male
0,Engineering,3.370849855,671,White,Male
1,Math/Stat,2.432454096,1198,Black,Male
1,Math/Stat,2.898680123,1386,White,Female
1,CS,3.40447909,1393,White,Female
1,Other,2.489559681,999,American Indian,Male
1,Other,3.910924612,603,American Indian,Male
0,Math/Stat,2.086905164,1140,White,Male
0,Other,2.124533851,271,White,Male
1,Math/Stat,2.337085138,1114,White,Female
1,Math/Stat,2.070616353,1119,Hispanic/Latinx,Female
0,Math/Stat,2.004253383,1049,White,Female
1,Math/Stat,3.601800661,1175,White,Female
1,Engineering,3.450303472,1416,Asian/Pacific Islander,Male
1,Math/Stat,2.486078276,1085,White,Female
1,Engineering,2.517269078,1527,White,Female
1,Other,2.136418255,757,Asian/Pacific Islander,Female
0,Engineering,3.354249452,821,White,Male
0,Other,2.800055194,418,White,Female
0,Other,2.671286806,715,Black,Male
1,Other,2.844004534,1419,Hispanic/Latinx,Male
1,Other,2.388206156,1051,Asian/Pacific Islander,Male
0,Other,3.987567649,525,White,Male
1,Other,3.027789558,808,White,Male
1,CS,2.118149876,1576,White,Male
0,Engineering,2.477417149,1223,White,Male
1,Other,2.572804109,1239,White,Female
0,Engineering,2.814921902,1514,White,Male
1,Other,2.232823153,695,Black,Male
0,Engineering,3.562810075,1106,White,Male
1,Engineering,2.329416422,1197,White,Male
0,Other,3.644288227,569,Asian/Pacific Islander,Male
0,Math/Stat,2.574476584,728,White,Female
0,Other,2.191482447,479,Hispanic/Latinx,Male
1,CS,2.967799344,1526,White,Male
1,Other,2.715914805,702,Black,Female
0,CS,2.165280635,1320,White,Male
1,CS,2.892170026,1528,Black,Male
1,Other,3.201969461,378,Asian/Pacific Islander,Female
1,Math/Stat,2.548563957,1454,White,Female
1,Engineering,2.417901242,344,Hispanic/Latinx,Male
1,CS,3.617689307,1576,White,Male
0,Other,3.149629567,1592,Hispanic/Latinx,Male
1,Engineering,3.201834276,1162,White,Male
1,Other,3.568640861,209,White,Male
0,Engineering,2.313445502,1287,White,Female
1,Other,2.692892541,409,American Indian,Male
1,Engineering,2.530141088,771,White,Male
1,Other,3.386133124,475,Hispanic/Latinx,Male
1,Math/Stat,2.397914222,1107,Hispanic/Latinx,Female
0,Engineering,3.192713047,1267,White,Male
0,Other,3.750902256,523,Hispanic/Latinx,Male
1,Engineering,2.834463321,1133,Asian/Pacific Islander,Male
1,Other,2.767846455,417,Hispanic/Latinx,Female
1,CS,2.968335906,1387,Hispanic/Latinx,Female
1,Engineering,3.38313374,1084,White,Female
1,Math/Stat,2.575445532,1094,Asian/Pacific Islander,Male
1,Math/Stat,2.205027982,608,Black,Female
1,Math/Stat,2.639063661,1233,Asian/Pacific Islander,Male
1,CS,2.185684083,1170,Hispanic/Latinx,Female
1,CS,3.337750309,969,White,Female
1,Other,3.893501385,1516,American Indian,Female
1,Other,3.547364051,881,White,Female
1,CS,3.198138844,751,White,Male
1,CS,3.913924722,1529,Asian/Pacific Islander,Male
1,CS,3.439591737,1410,White,Male
0,CS,3.947557984,1214,Asian/Pacific Islander,Male
1,CS,3.271968137,1472,White,Male
1,Other,2.010892708,523,American Indian,Male
1,Math/Stat,2.272967743,1401,White,Female
0,Other,3.160390489,1135,Black,Male
1,Math/Stat,2.24970927,1164,White,Male
1,Engineering,3.465125759,1416,Asian/Pacific Islander,Female
1,Other,3.283291552,582,Hispanic/Latinx,Male
0,Other,2.382882856,1143,American Indian,Male
1,Other,2.143616805,931,Hispanic/Latinx,Female
1,Math/Stat,2.660762232,771,White,Male
1,Other,3.441500933,602,Black,Female
0,Engineering,3.650163047,864,White,Male
1,Other,2.885366786,281,Black,Male
1,Other,2.198434333,545,Black,Male
1,Other,3.46848426,1074,White,Male
1,Math/Stat,3.256157746,1231,Asian/Pacific Islander,Female
0,Other,2.670185385,218,American Indian,Female
0,Math/Stat,2.469158537,1013,White,Male
1,Engineering,3.656629482,1113,Asian/Pacific Islander,Male
1,CS,3.179675588,896,Asian/Pacific Islander,Male
0,Math/Stat,2.469724283,1036,White,Female
1,CS,3.693958223,1567,White,Male
1,Other,2.081091212,855,White,Female
0,Engineering,2.314249045,1387,White,Male
1,Math/Stat,3.454653524,1164,White,Male
0,Other,3.256039417,1487,White,Female
1,Math/Stat,2.231960623,673,White,Male
1,Engineering,2.865529552,938,White,Male
0,Other,3.629655863,1117,American Indian,Female
1,Other,3.714322806,688,Hispanic/Latinx,Male
1,CS,3.490412,718,White,Male
0,Math/Stat,3.377651654,1073,White,Male
0,Other,3.358159454,255,American Indian,Female
0,Math/Stat,2.335224374,660,White,Male
0,Other,2.218260244,1293,American Indian,Male
0,Other,3.323986135,732,Hispanic/Latinx,Female
1,Math/Stat,3.586667412,978,White,Male
1,Other,2.648183862,1328,Asian/Pacific Islander,Male
0,Other,3.182657483,268,White,Male
1,Other,3.757595337,235,American Indian,Male
0,Other,3.302685975,389,American Indian,Female
0,Other,2.124310284,972,Hispanic/Latinx,Female
1,Other,3.999966161,1129,Hispanic/Latinx,Male
1,Other,2.181050029,390,Asian/Pacific Islander,Female
1,Engineering,2.808475229,1024,White,Male
1,CS,3.154626112,799,Hispanic/Latinx,Male
1,Engineering,3.006890552,1436,White,Male
1,CS,2.924236963,962,White,Male
1,Other,2.830877234,1284,Hispanic/Latinx,Female
0,Other,3.846349185,402,Black,Female
1,Other,2.807962194,368,Hispanic/Latinx,Female
0,Engineering,2.584342829,989,White,Male
0,CS,2.769350981,629,White,Male
1,Other,3.982579835,1190,White,Female
0,Other,2.538569562,1536,Hispanic/Latinx,Female
1,Engineering,2.138254651,1367,Black,Male
0,Math/Stat,2.123023085,479,Hispanic/Latinx,Female
0,Other,2.806023662,625,White,Male
1,Other,2.399605071,1039,Hispanic/Latinx,Male
1,Other,2.86114712,1392,Black,Female
1,Engineering,3.079369214,1253,Hispanic/Latinx,Male
0,Other,3.074995744,563,Asian/Pacific Islander,Female
0,Math/Stat,2.745539831,1592,White,Male
1,CS,2.550187703,916,Asian/Pacific Islander,Male
1,Engineering,3.114881739,1095,Hispanic/Latinx,Male
1,Math/Stat,3.400844952,778,White,Female
1,Engineering,2.825474202,1584,Hispanic/Latinx,Female
1,Other,2.437863579,968,Hispanic/Latinx,Female
1,Other,3.628217412,505,American Indian,Male
1,Other,3.726056267,1432,Asian/Pacific Islander,Female
1,Engineering,2.563796582,1410,White,Male
1,Other,2.51492721,391,White,Male
0,CS,3.448531413,671,White,Male
1,Math/Stat,3.187768109,307,Hispanic/Latinx,Female
1,Other,3.503366292,1303,Hispanic/Latinx,Female
0,Other,3.436034369,278,Black,Male
1,Engineering,3.985066238,1059,Asian/Pacific Islander,Male
1,Other,2.981236953,826,Black,Male
0,Other,3.244210372,461,Hispanic/Latinx,Female
1,Other,3.114293822,529,Black,Male
1,Math/Stat,2.278450417,1447,Black,Male
1,Other,3.574223918,1116,American Indian,Male
0,Engineering,3.393894916,1204,White,Male
1,CS,2.097841645,671,White,Male
0,Other,2.25659954,263,Hispanic/Latinx,Male
0,Other,2.086534415,678,American Indian,Female
0,Math/Stat,3.101951251,1417,White,Female
1,CS,2.323319245,980,Black,Male
1,Other,2.893085635,208,Black,Male
0,Other,3.002866963,981,Black,Male
0,Math/Stat,2.483041575,1558,White,Female
1,Math/Stat,2.661549583,508,Black,Male
0,CS,2.708050536,404,Hispanic/Latinx,Male
1,CS,2.969711606,1535,White,Male
0,Other,2.357644051,582,Hispanic/Latinx,Female
1,Other,2.078640802,568,American Indian,Female
1,CS,2.268171902,1203,Asian/Pacific Islander,Female
0,Other,3.1062846,1096,American Indian,Female
0,CS,2.972698052,775,White,Male
1,Other,3.094985699,455,Hispanic/Latinx,Male
1,Other,2.792986757,1337,Hispanic/Latinx,Female
0,Engineering,2.545442809,794,White,Male
1,CS,3.257331163,1534,Asian/Pacific Islander,Male
1,Other,3.788607246,1221,Asian/Pacific Islander,Male
1,Engineering,3.754612143,922,White,Male
1,Engineering,3.399700526,1146,White,Female
1,Other,3.91878116,937,White,Male
1,Math/Stat,2.939782406,879,White,Male
0,Engineering,2.53817719,920,White,Male
0,Other,2.705021087,1451,White,Female
1,Other,2.629354213,626,Asian/Pacific Islander,Male
0,CS,3.535631915,919,White,Male
0,Other,3.866189553,1534,Hispanic/Latinx,Female
1,Other,3.223360011,1172,American Indian,Female
0,Other,3.288390659,1208,Black,Female
1,Other,2.520776083,1401,Asian/Pacific Islander,Female
1,Other,3.57685395,247,Black,Male
0,Other,3.357733057,979,White,Female
0,Other,3.103708805,1048,American Indian,Male
0,Other,2.177464986,989,Hispanic/Latinx,Male
1,Other,3.18607012,424,Hispanic/Latinx,Male
1,Other,3.713783063,600,Asian/Pacific Islander,Male
1,Engineering,2.234469571,1571,White,Female
0,Other,2.922986454,1303,Hispanic/Latinx,Male
0,Engineering,3.120581725,929,White,Male
1,CS,3.19368069,1458,White,Male
1,Other,3.589478313,336,Hispanic/Latinx,Male
1,Other,2.952540618,1104,White,Male
1,Other,3.086671414,459,White,Female
0,Other,2.409655304,527,White,Male
1,Engineering,2.027888911,1493,White,Male
1,Math/Stat,3.587893482,1142,Asian/Pacific Islander,Female
0,CS,2.799503175,956,White,Female
0,Other,2.792476666,1119,White,Male
1,Math/Stat,2.67036745,694,White,Female
0,Math/Stat,2.893199664,1371,Asian/Pacific Islander,Male
0,Other,3.406763773,1226,Hispanic/Latinx,Male
1,Math/Stat,3.884666137,1459,Asian/Pacific Islander,Female
1,Other,3.89379591,512,Black,Male
0,CS,2.212760066,1118,White,Male
0,Math/Stat,2.33739111,1523,White,Male
0,Other,2.999929081,1425,American Indian,Female
1,Engineering,2.64030335,887,Black,Male
0,Other,3.735037655,814,Black,Male
1,CS,3.411304624,1149,White,Male
0,Engineering,3.088662037,888,White,Female
0,Other,2.887757032,478,Black,Female
1,Other,3.057791094,1537,Black,Female
1,Other,3.872513298,337,Black,Male
1,Other,3.015529088,905,White,Female
0,Other,2.352889756,1248,Black,Female
1,Other,3.10169189,568,Black,Male
0,CS,2.070378142,920,White,Female
1,Math/Stat,3.709757545,1060,Asian/Pacific Islander,Female
0,CS,3.662158355,1556,White,Male
0,CS,3.700679059,1529,Asian/Pacific Islander,Male
0,Engineering,2.72680086,953,White,Male
0,Math/Stat,3.545781312,1304,White,Female
1,CS,2.835210635,867,Black,Male
0,CS,2.091705915,1588,White,Male
1,Engineering,3.093098421,751,White,Female
1,Math/Stat,3.386008961,1124,Asian/Pacific Islander,Male
1,Other,2.231487167,442,Black,Male
1,Math/Stat,2.305202349,870,Asian/Pacific Islander,Female
1,Engineering,2.069208889,874,White,Female
1,Other,2.012476759,619,White,Male
1,Math/Stat,2.118371838,946,Hispanic/Latinx,Male
0,Engineering,3.03742488,618,Hispanic/Latinx,Female
1,CS,2.298226184,326,Hispanic/Latinx,Male
1,Other,3.327662144,261,American Indian,Male
1,CS,2.37815312,1415,White,Male
0,Other,2.217239057,484,Hispanic/Latinx,Male
0,Engineering,3.656238926,1216,White,Female
1,Other,3.227844131,1372,American Indian,Male
0,Other,3.691152788,792,Asian/Pacific Islander,Male
1,Math/Stat,2.126787575,867,White,Male
0,Other,3.27904114,1366,Hispanic/Latinx,Male
0,Other,2.862078025,1438,Asian/Pacific Islander,Male
0,Other,3.536512896,1001,White,Male
1,Other,2.234968441,1035,Asian/Pacific Islander,Male
1,Math/Stat,3.595839896,662,White,Female
0,Other,2.162051256,1260,Hispanic/Latinx,Male
1,Other,3.527909145,1424,American Indian,Male
0,Other,3.946417281,1532,Hispanic/Latinx,Female
1,Other,2.25444681,1115,Asian/Pacific Islander,Female
1,Other,3.104992053,1355,Hispanic/Latinx,Male
1,CS,3.158915392,496,Hispanic/Latinx,Male
0,CS,2.232442016,1231,Asian/Pacific Islander,Male
0,Other,2.585711435,1401,White,Male
1,Other,3.002430322,519,Black,Male
0,Other,2.146886303,961,Asian/Pacific Islander,Male
1,CS,3.48240912,1121,Asian/Pacific Islander,Male
1,Engineering,3.015269204,697,Hispanic/Latinx,Male
0,Other,3.555935302,767,American Indian,Male
1,CS,2.733363988,1072,White,Male
0,Engineering,3.482515922,1065,White,Male
1,Math/Stat,3.500986074,1299,White,Male
1,Math/Stat,2.529245067,628,White,Male
1,CS,3.004562772,1122,Hispanic/Latinx,Male
1,CS,3.892565483,867,Asian/Pacific Islander,Male
1,Math/Stat,3.245249096,1471,Asian/Pacific Islander,Male
1,Engineering,3.485179811,1313,White,Male
0,Other,3.10313545,226,White,Female
1,Math/Stat,2.658776371,1596,Hispanic/Latinx,Male
1,Other,2.189296658,1380,Asian/Pacific Islander,Female
1,Engineering,2.725980418,1246,Hispanic/Latinx,Male
1,Other,3.708746608,897,American Indian,Female
0,Other,3.66614661,1489,Hispanic/Latinx,Female
0,Other,3.583094392,792,Hispanic/Latinx,Male
0,CS,3.284503296,1578,White,Male
0,Other,3.059809149,1442,Asian/Pacific Islander,Female
0,Other,2.123267993,716,Asian/Pacific Islander,Male
0,CS,3.668480947,1269,White,Male
0,Other,2.685502154,643,White,Male
0,Other,3.845998978,605,Hispanic/Latinx,Male
0,Other,3.55769839,1262,Asian/Pacific Islander,Female
1,Other,2.679137772,1019,Black,Male
0,Other,2.500355255,278,Black,Male
0,Math/Stat,3.453898282,1463,White,Male
1,Other,2.055102092,1191,White,Male
0,Other,3.098474455,1592,Hispanic/Latinx,Male
1,Engineering,2.643972334,1462,Hispanic/Latinx,Male
1,Other,3.296451583,853,Asian/Pacific Islander,Male
0,Other,2.448035759,1031,Hispanic/Latinx,Male
1,Other,2.46651618,971,White,Male
0,CS,2.369850559,1080,White,Male
0,CS,3.269217176,1109,White,Male
0,Other,2.293493181,268,Asian/Pacific Islander,Male
1,CS,2.580323805,728,Hispanic/Latinx,Male
0,CS,2.215181565,1060,White,Female
0,CS,3.530416279,1296,Asian/Pacific Islander,Male
0,Other,2.433873664,1275,White,Female
1,Math/Stat,2.658414086,1430,Asian/Pacific Islander,Male
1,Math/Stat,3.230754933,1599,White,Male
1,Math/Stat,2.211772331,846,White,Female
1,Engineering,2.27362941,881,Hispanic/Latinx,Male
0,Other,3.360755637,830,Black,Female
0,Other,2.577181976,1264,Black,Female
0,Other,2.872243717,548,American Indian,Male
1,Engineering,2.498765569,720,White,Female
1,CS,2.09599078,1546,White,Male
0,Other,3.035377599,1368,American Indian,Female
1,CS,2.13249066,915,Hispanic/Latinx,Male
0,Math/Stat,3.177012855,1106,White,Female
0,Other,3.979785805,1267,White,Male
0,CS,2.436714209,803,White,Female
0,Engineering,3.003578483,892,White,Male
1,Other,3.90561624,646,Black,Male
0,Math/Stat,3.057096165,862,White,Female
1,Engineering,2.232122861,378,Hispanic/Latinx,Male
0,Other,3.798530417,642,Asian/Pacific Islander,Female
0,Other,2.503135288,994,American Indian,Male
0,Other,3.693758972,841,Black,Male
0,Other,2.413977593,1137,American Indian,Male
0,CS,2.120449498,1508,Hispanic/Latinx,Male
0,Math/Stat,3.964335236,1198,Asian/Pacific Islander,Female
1,Other,3.056897622,754,White,Male
1,CS,3.516674834,660,White,Male
0,Engineering,3.264876714,997,White,Male
1,Other,2.501708831,503,Asian/Pacific Islander,Female
1,Math/Stat,2.693386658,1135,White,Female
0,Other,3.030801112,769,White,Female
0,Engineering,2.107576976,859,White,Male
0,Other,2.115717321,1479,Asian/Pacific Islander,Female
0,Other,3.634583041,1559,White,Female
0,Other,3.092721338,948,American Indian,Male
0,Engineering,2.996538546,813,White,Male
0,Other,2.912492278,1077,Black,Male
1,CS,2.090071852,1210,White,Female
1,Other,3.533135037,1326,Black,Male
1,CS,2.426121131,912,White,Male
1,Math/Stat,2.855304543,1491,White,Male
1,Math/Stat,3.200852227,928,Asian/Pacific Islander,Male
1,CS,2.462379611,885,White,Male
0,Other,3.66005389,1434,White,Female
1,Math/Stat,2.149322647,1342,Hispanic/Latinx,Male
1,Other,2.953100478,1125,Black,Female
0,Other,2.492844997,1140,Black,Male
1,Other,3.541837327,848,Black,Male
1,Engineering,2.75691329,861,White,Male
0,Math/Stat,2.620111674,1039,White,Male
1,Engineering,2.035969186,1152,Hispanic/Latinx,Female
1,Math/Stat,2.252142557,1220,White,Female
1,CS,3.656457179,1426,White,Male
1,Math/Stat,2.287063664,1574,White,Male
0,Other,2.441874537,1376,Hispanic/Latinx,Female
1,CS,3.110270431,1299,White,Male
1,Math/Stat,2.275310411,910,White,Female
0,Other,3.716242611,621,American Indian,Female
0,Engineering,2.618661937,1009,White,Male
1,Other,2.362302249,1350,Asian/Pacific Islander,Male
1,Other,2.102359957,1294,Asian/Pacific Islander,Male
1,Other,3.954378172,986,Hispanic/Latinx,Male
1,CS,2.853839935,1173,Asian/Pacific Islander,Male
1,Other,3.042868591,708,White,Female
1,Engineering,3.63416785,1300,White,Male
1,CS,3.857474352,1409,Asian/Pacific Islander,Male
1,Engineering,3.704781996,1493,White,Male
0,Other,3.584325071,1086,White,Female
1,Other,2.3602781,928,Black,Male
1,Engineering,2.899165834,1543,Black,Male
0,Other,3.571478422,669,Black,Male
1,CS,2.338213012,368,Hispanic/Latinx,Female
1,Engineering,3.314264228,1510,White,Male
1,Math/Stat,2.347081092,1456,White,Female
1,Math/Stat,2.927894678,1236,Asian/Pacific Islander,Female
0,Other,3.841175172,1006,Black,Male
0,Math/Stat,3.634694822,949,White,Male
1,Engineering,2.803654704,503,Black,Male
0,Other,2.020001881,1316,American Indian,Male
0,Other,2.797859605,764,American Indian,Male
0,Other,2.020233973,486,Hispanic/Latinx,Male
0,Other,3.226028941,1012,Asian/Pacific Islander,Male
1,Engineering,3.172267209,1473,Hispanic/Latinx,Male
1,Other,3.691104696,877,Black,Male
1,Math/Stat,3.142976407,866,White,Male
0,Other,3.47194073,1299,Hispanic/Latinx,Female
1,Other,2.750304861,742,American Indian,Male
0,Other,2.132770262,607,Asian/Pacific Islander,Male
0,Other,2.233747749,611,Black,Male
0,CS,2.835763037,1265,White,Male
1,Other,2.833422994,316,Black,Female
0,CS,2.222934805,1216,White,Male
0,Other,3.890267343,1513,White,Male
1,Other,2.165861598,202,Black,Male
1,Engineering,3.087968765,1587,White,Male
0,Other,3.75209969,329,Hispanic/Latinx,Female
1,Other,2.625148237,1198,American Indian,Female
0,Math/Stat,2.992831948,938,White,Male
1,Engineering,3.037376799,695,White,Male
0,Other,2.988909805,970,Black,Female
0,CS,2.657013385,1291,White,Male
1,CS,2.611364536,1184,Asian/Pacific Islander,Male
1,Other,3.209137645,602,American Indian,Male
1,CS,3.437080246,812,White,Male
1,Other,3.944940899,527,Black,Female
0,CS,3.229752554,1253,White,Male
1,Math/Stat,2.387392848,745,White,Male
1,Other,3.604404563,201,Black,Female
1,Other,2.001122289,777,American Indian,Male
0,Other,2.516669089,1432,American Indian,Female
0,Other,2.923529144,486,American Indian,Female
1,Engineering,2.071953409,1354,White,Female
0,Other,3.79057598,681,Asian/Pacific Islander,Male
0,Other,2.957373532,829,American Indian,Male
1,Engineering,2.442596319,982,White,Male
0,Math/Stat,3.089986736,925,White,Male
0,Math/Stat,2.462143347,935,Asian/Pacific Islander,Female
1,Math/Stat,3.403696263,733,White,Female
1,Math/Stat,2.672791157,1399,White,Female
1,Other,3.561983689,1243,White,Female
0,Engineering,2.753612947,636,White,Male
1,Other,2.169916445,358,American Indian,Male
0,Math/Stat,2.656440078,1113,Asian/Pacific Islander,Male
0,Engineering,2.789819539,744,White,Male
1,Other,3.52949247,808,Hispanic/Latinx,Female
1,Math/Stat,3.411077474,908,White,Female
0,Other,3.499536572,365,White,Female
1,Engineering,2.718291625,904,Hispanic/Latinx,Male
1,Engineering,3.066944773,1164,Asian/Pacific Islander,Male
1,Engineering,2.286755218,1263,Asian/Pacific Islander,Female
0,Math/Stat,2.451467002,1175,White,Male
0,Math/Stat,2.81245227,805,White,Male
0,Other,2.582574338,1204,Hispanic/Latinx,Female
1,Math/Stat,2.883412844,909,White,Male
1,Other,2.197299485,1400,Asian/Pacific Islander,Female
1,Math/Stat,3.614897123,1554,Asian/Pacific Islander,Male
1,Math/Stat,2.209886957,1082,Hispanic/Latinx,Male
0,Other,2.289435405,1007,Black,Female
1,Engineering,2.365243568,1595,White,Male
1,Math/Stat,2.29486925,666,Hispanic/Latinx,Male
1,CS,2.861489722,689,White,Male
1,Math/Stat,3.081628162,919,Hispanic/Latinx,Male
0,Engineering,2.847806022,998,Asian/Pacific Islander,Male
0,Engineering,2.357176285,989,Hispanic/Latinx,Male
1,Other,2.855568236,1156,Asian/Pacific Islander,Male
1,Other,3.6802894,355,Black,Male
0,Other,3.347761666,352,White,Male
0,Other,3.990077927,1208,Asian/Pacific Islander,Male
1,Math/Stat,2.086594071,1405,White,Female
0,Other,3.426470564,1431,American Indian,Male
1,CS,2.605829095,1147,White,Male
1,Other,2.12909814,1137,Hispanic/Latinx,Female
0,Other,3.302562307,764,Black,Male
0,Math/Stat,2.473967939,678,White,Male
1,Other,2.036018193,980,Asian/Pacific Islander,Female
0,CS,2.803799981,979,White,Female
0,Other,3.605550087,1075,Black,Female
1,Engineering,2.118919923,1499,White,Male
0,Engineering,2.053689737,1341,White,Female
0,Math/Stat,3.372607152,1482,White,Male
0,Other,3.603866809,743,White,Female
1,Math/Stat,3.299385809,774,White,Male
1,CS,2.526339857,1055,Black,Male
1,Other,3.57735166,517,American Indian,Male
1,Engineering,3.088973265,724,White,Male
0,Other,2.587473773,1237,Black,Female
0,Other,2.158548832,1155,White,Male
1,Math/Stat,3.151093295,1296,White,Female
0,Other,2.803499926,1033,Black,Female
1,Other,2.949694946,921,Black,Female
1,Math/Stat,2.536302418,937,Hispanic/Latinx,Male
0,Other,2.690377821,695,Asian/Pacific Islander,Female
0,Math/Stat,3.304467506,1327,White,Male
0,Math/Stat,2.837068538,1187,White,Male
0,Other,2.624545129,1261,American Indian,Female
1,Math/Stat,3.223559952,720,White,Male
0,Math/Stat,2.817778701,974,Asian/Pacific Islander,Female
0,Other,2.0115154,900,American Indian,Female
1,Other,2.665669961,617,American Indian,Female
0,Other,3.602166505,1395,Asian/Pacific Islander,Male
1,Other,3.52872168,905,Black,Female
0,Engineering,3.606526605,925,White,Male
0,CS,2.512740859,1094,White,Male
0,Math/Stat,2.710150229,1299,White,Female
1,Other,3.952390303,1126,Asian/Pacific Islander,Male
0,Math/Stat,2.114497855,1559,Black,Male
0,Other,2.542336495,928,Hispanic/Latinx,Male
1,Math/Stat,2.91883067,1365,White,Male
1,Other,3.773873673,287,American Indian,Female
0,CS,2.236933572,1296,White,Male
1,Math/Stat,2.757830881,954,Asian/Pacific Islander,Male
1,CS,2.211688026,1020,White,Male
0,Other,3.215774892,1486,White,Female
1,Engineering,3.026158351,1084,White,Male
1,Engineering,3.238361878,902,White,Male
0,Math/Stat,2.484985824,1559,White,Male
1,CS,2.930234126,1109,Asian/Pacific Islander,Male
0,Other,2.26483234,245,Hispanic/Latinx,Female
0,Other,3.339823766,604,Black,Male
0,Other,3.555056582,1537,Asian/Pacific Islander,Male
1,Other,2.015667376,1179,Hispanic/Latinx,Female
1,Other,2.89188441,1521,American Indian,Female
1,Other,2.730221034,1096,American Indian,Male
1,Engineering,2.370612345,1276,White,Male
1,Engineering,2.174186107,915,White,Female
1,Math/Stat,3.014460169,635,White,Male
1,Other,3.00127938,1158,Hispanic/Latinx,Female
0,Other,2.839024401,343,Black,Male
1,Engineering,3.001080923,1269,Asian/Pacific Islander,Female
1,Other,3.771845853,1087,American Indian,Female
1,Other,2.533177171,392,White,Male
1,Other,2.323828622,695,Black,Male
1,CS,2.780844986,1253,White,Male
0,CS,3.275438393,860,White,Male
0,Other,3.360067736,614,Asian/Pacific Islander,Male
0,Math/Stat,3.719759441,968,White,Female
0,Other,3.553318547,580,Hispanic/Latinx,Male
0,Engineering,2.16200583,799,White,Male
0,Math/Stat,2.582987145,1121,White,Female
1,CS,3.182408004,822,White,Male
1,Other,3.074413249,1561,White,Male
0,Other,3.54633265,296,Black,Female
1,CS,2.746914844,1054,Hispanic/Latinx,Male
1,Engineering,2.421731082,942,White,Male
0,Math/Stat,2.534176485,1051,White,Male
1,Other,3.965390868,412,Black,Female
0,Math/Stat,2.876774538,718,White,Female
0,Other,3.383876865,207,Hispanic/Latinx,Male
0,Other,2.161120775,904,Black,Male
1,Engineering,3.258740653,1277,White,Male
1,Other,2.066082648,699,White,Male
0,Math/Stat,2.436122133,824,White,Female
0,Other,2.854428415,491,Asian/Pacific Islander,Male
1,Math/Stat,3.654512663,1205,Asian/Pacific Islander,Female
1,Other,2.444718993,930,Asian/Pacific Islander,Female
1,Other,3.367340324,1243,White,Male
1,Other,2.28079795,266,White,Male
0,Other,2.926848325,523,White,Female
1,Other,3.67087479,508,Hispanic/Latinx,Female
0,Other,2.330033787,463,Black,Male
1,Math/Stat,3.50957611,1162,White,Female
0,Math/Stat,3.964918532,872,Asian/Pacific Islander,Female
0,Other,3.040544486,826,Asian/Pacific Islander,Female
0,Other,2.04978967,1580,Asian/Pacific Islander,Male
1,Engineering,2.83535123,1597,Asian/Pacific Islander,Male
1,Engineering,2.527385458,977,White,Female
1,Other,3.119053081,284,Asian/Pacific Islander,Female
0,Other,2.235758184,351,Hispanic/Latinx,Female
0,Other,2.224394332,492,Black,Male
1,Engineering,2.837894683,784,Hispanic/Latinx,Female
1,Engineering,2.556308004,917,White,Female
1,Engineering,2.794656719,1320,Hispanic/Latinx,Male
1,CS,3.444016346,1478,White,Male
1,CS,2.557320482,810,White,Male
1,Other,2.83292283,524,Black,Female
1,Other,3.211105697,1462,Asian/Pacific Islander,Male
1,Other,2.214664997,1517,American Indian,Male
0,Other,3.006618394,1101,Hispanic/Latinx,Male
0,Other,2.603345319,1041,Asian/Pacific Islander,Female
0,Engineering,2.339802711,1076,White,Female
1,Math/Stat,3.012609967,1004,White,Female
1,Other,3.204532929,261,Hispanic/Latinx,Male
0,Other,2.842236396,1496,American Indian,Male
0,Math/Stat,2.888377025,1562,White,Female
0,Other,2.180816456,1204,Black,Female
1,CS,2.790288394,692,White,Male
1,Engineering,2.640205859,1398,White,Male
0,Other,2.678377323,998,Asian/Pacific Islander,Male
0,Math/Stat,2.21047416,1495,White,Male
1,Other,2.319166708,1497,American Indian,Female
1,Engineering,2.10576552,1074,Black,Male
1,CS,2.203699336,858,White,Male
0,Other,2.288283422,983,Black,Female
0,Engineering,2.69140825,1395,White,Male
